policy_id,claim_date,peril,region,claim_amount,premium,loss_year
POL-164990,2020-12-14,theft,BE-VLG,3089.24,297.48,2020
POL-361917,2021-08-15,theft,DE-NRW,6499.49,1637.04,2021
POL-383382,2023-01-16,fire,BE-WAL,1032.49,641.07,2023
POL-482090,2024-02-27,water_damage,BE-VLG,67361.84,1864.36,2024
POL-365303,2020-11-20,storm,NL-ZH,7450.85,1366.4,2020
POL-800760,2021-01-24,fire,NL-ZH,181441.43,4769.63,2021
POL-292231,2024-05-29,theft,BE-BRU,7711.31,1939.54,2024
POL-315083,2021-08-11,fire,NL-ZH,,1658.4,2021
POL-188726,2021-01-18,liability,BE-VLG,26365.02,5000.0,2021
POL-906569,2023-09-20,storm,BE-VLG,112006.21,1395.07,2023
POL-380423,2020-06-15,fire,FR-IDF,135546.27,5000.0,2020
POL-684491,2024-05-02,water_damage,BE-WAL,13341.25,674.11,2024
POL-888778,2024-05-18,theft,NL-NH,12004.66,4058.71,2024
POL-502782,2024-04-13,flood,BE-VLG,6497.33,510.9,2024
POL-787137,2021-06-23,flood,FR-IDF,124397.61,5000.0,2021
POL-453840,2020-07-27,flood,BE-BRU,29790.33,5000.0,2020
POL-880734,2022-02-16,storm,BE-BRU,6315.51,1058.19,2022
POL-956097,2021-09-03,theft,NL-NH,41192.39,5000.0,2021
POL-494638,2024-10-18,storm,BE-VLG,29694.74,1929.77,2024
POL-717221,2023-02-28,flood,BE-VLG,5821.58,3478.49,2023
POL-706072,2024-09-21,theft,BE-WAL,7091.84,770.97,2024
POL-555257,2023-10-03,theft,NL-NH,3258.65,531.42,2023
POL-000619,2023-07-30,theft,DE-NRW,52773.19,5000.0,2023
POL-432812,2020-07-23,fire,NL-NH,6920.2,2969.63,2020
POL-661005,2020-05-05,fire,DE-NRW,3093.31,561.39,2020
POL-858958,2020-03-25,water_damage,FR-IDF,77728.39,5000.0,2020
POL-140894,2022-12-20,storm,DE-NRW,19490.19,2105.64,2022
POL-340594,2021-01-03,fire,DE-NRW,999.14,1303.97,2021
POL-487115,2024-12-12,storm,DE-NRW,31015.57,5000.0,2024
POL-015259,2020-08-30,theft,BE-VLG,1277.02,291.55,2020
POL-944709,2024-09-26,storm,BE-VLG,4948.36,200.0,2024
POL-228742,2023-05-04,water_damage,BE-VLG,22547.24,769.35,2023
POL-221976,2020-07-12,fire,DE-BAY,21765.55,5000.0,2020
POL-418324,2020-04-16,water_damage,NL-NH,5240.63,5000.0,2020
POL-608837,2021-12-24,flood,NL-NH,2666.19,677.33,2021
POL-471211,2021-09-11,flood,DE-NRW,113905.89,5000.0,2021
POL-035110,2021-07-30,liability,BE-BRU,79017.16,5000.0,2021
POL-792231,2022-08-23,storm,DE-NRW,9266.21,1848.57,2022
POL-204946,2020-08-25,flood,NL-ZH,12275.72,5000.0,2020
POL-533743,2020-08-24,flood,NL-ZH,5428.04,3585.07,2020
POL-751884,2023-06-23,flood,BE-WAL,9152.74,684.98,2023
POL-651789,2024-12-14,theft,BE-VLG,13029.2,1136.48,2024
POL-599207,2021-05-15,theft,NL-ZH,32367.59,4078.35,2021
POL-073273,2024-08-29,flood,DE-NRW,1712.31,3505.42,2024
POL-074669,2021-09-22,water_damage,DE-BAY,21043.51,4139.68,2021
POL-624244,2021-09-05,storm,DE-NRW,83053.26,5000.0,2021
POL-203288,2020-06-14,water_damage,BE-WAL,8430.56,1290.9,2020
POL-972804,2022-02-12,fire,NL-ZH,3871.81,502.56,2022
POL-781796,2022-06-28,fire,NL-ZH,47779.6,2286.09,2022
POL-483797,2023-04-27,liability,BE-BRU,3406.86,566.16,2023
POL-886882,2020-10-15,liability,NL-ZH,2619.75,2273.92,2020
POL-946430,2020-12-10,liability,BE-BRU,1400.07,1752.98,2020
POL-886259,2022-02-28,fire,DE-BAY,23199.55,5000.0,2022
POL-775900,2020-05-07,storm,DE-NRW,2772.28,609.93,2020
POL-690737,2020-09-18,theft,DE-NRW,1655.06,681.84,2020
POL-171817,2023-02-23,theft,BE-WAL,14992.54,5000.0,2023
POL-190003,2024-10-08,liability,NL-ZH,3463.54,1889.52,2024
POL-243852,2022-11-12,fire,DE-BAY,26043.4,2495.06,2022
POL-557645,2020-09-21,flood,NL-ZH,23403.67,1336.19,2020
POL-935747,2024-12-15,water_damage,BE-BRU,,4079.23,2024
POL-374080,2022-08-11,liability,NL-NH,4938.42,1698.15,2022
POL-962080,2023-08-02,fire,NL-NH,33344.76,2010.79,2023
POL-379765,2020-12-25,flood,DE-NRW,2276.14,1396.61,2020
POL-308977,2022-11-22,flood,DE-NRW,50034.98,2056.7,2022
POL-214535,2020-05-19,water_damage,DE-BAY,,5000.0,2020
POL-499530,2023-02-17,storm,BE-VLG,11236.95,1581.36,2023
POL-299369,2021-01-04,liability,NL-ZH,19673.19,5000.0,2021
POL-892070,2024-07-19,water_damage,DE-NRW,59716.0,5000.0,2024
POL-448923,2020-04-10,theft,BE-VLG,18247.13,1562.31,2020
POL-823429,2023-04-07,storm,DE-NRW,7335.16,2353.26,2023
POL-746957,2020-09-11,theft,BE-BRU,25625.1,5000.0,2020
POL-961743,2023-06-09,storm,FR-IDF,49603.88,5000.0,2023
POL-354406,2022-06-20,water_damage,FR-IDF,43565.53,823.24,2022
POL-543168,2024-11-02,theft,FR-IDF,16475.71,3808.02,2024
POL-364022,2023-04-05,flood,BE-WAL,17020.58,5000.0,2023
POL-831651,2021-11-10,flood,DE-NRW,20634.34,5000.0,2021
POL-858558,2020-06-08,flood,BE-WAL,35715.11,5000.0,2020
POL-291905,2022-12-24,flood,BE-VLG,11005.4,5000.0,2022
POL-393901,2022-03-16,theft,NL-NH,15955.67,2803.93,2022
POL-160428,2020-04-05,liability,DE-NRW,15412.28,5000.0,2020
POL-772281,2022-11-27,fire,BE-BRU,2409.23,456.18,2022
POL-084854,2021-01-18,water_damage,NL-NH,6195.87,2004.56,2021
POL-810486,2021-03-03,fire,NL-ZH,43592.33,2859.03,2021
POL-987219,2020-01-17,flood,DE-NRW,139156.02,5000.0,2020
POL-608442,2021-11-10,fire,BE-VLG,14388.41,2624.73,2021
POL-703043,2021-02-02,water_damage,BE-VLG,11432.59,510.1,2021
POL-096401,2020-05-11,theft,BE-VLG,6822.55,372.29,2020
POL-667230,2022-03-04,flood,NL-ZH,728.87,200.0,2022
POL-969363,2021-02-06,fire,NL-ZH,85789.19,1441.29,2021
POL-424936,2020-09-02,theft,BE-WAL,5151.74,2522.2,2020
POL-945178,2022-05-02,water_damage,NL-NH,1802.73,507.28,2022
POL-437469,2020-04-25,liability,BE-WAL,19036.86,3218.44,2020
POL-105986,2024-12-14,theft,BE-BRU,,3725.74,2024
POL-603708,2022-05-10,theft,BE-BRU,172585.78,2675.37,2022
POL-960148,2024-12-25,fire,NL-NH,23901.03,2157.84,2024
POL-773158,2024-05-29,liability,FR-IDF,89569.77,5000.0,2024
POL-909255,2024-11-24,theft,NL-NH,31576.86,5000.0,2024
POL-747283,2022-09-18,storm,NL-NH,6528.28,2504.87,2022
POL-570755,2022-02-11,flood,DE-NRW,273524.74,5000.0,2022
POL-786566,2023-08-08,,NL-ZH,94592.19,5000.0,2023
POL-112515,2020-05-27,liability,BE-BRU,26746.18,1486.64,2020
POL-950643,2024-03-15,storm,BE-WAL,51206.12,5000.0,2024
POL-975724,2021-08-14,theft,BE-BRU,20479.67,698.93,2021
POL-633017,2020-01-14,storm,FR-IDF,17772.91,796.53,2020
POL-429111,2021-03-10,storm,FR-IDF,24249.56,3453.75,2021
POL-932143,18/03/2021,water_damage,BE-VLG,168643.41,5000.0,2021
POL-277029,2020-01-26,theft,NL-ZH,59307.37,5000.0,2020
POL-376225,2023-05-06,water_damage,BE-BRU,13377.82,439.58,2023
POL-641824,2020-06-22,storm,BE-VLG,17673.06,3815.57,2020
POL-091654,2024-03-26,liability,BE-BRU,2050.42,965.02,2024
POL-002585,2022-04-07,liability,BE-BRU,15951.97,2393.68,2022
POL-726626,2023-08-05,fire,DE-BAY,28450.47,1117.1,2023
POL-342876,2021-09-12,liability,NL-NH,22134.33,2092.48,2021
POL-762575,2020-08-29,storm,DE-BAY,17214.32,2098.19,2020
POL-852735,2020-11-25,water_damage,FR-IDF,6059.71,5000.0,2020
POL-531457,2023-03-26,theft,DE-NRW,39942.29,5000.0,2023
POL-919372,2023-08-01,water_damage,BE-BRU,45824.78,1724.76,2023
POL-086862,2021-05-03,flood,NL-NH,14873.26,5000.0,2021
POL-547316,2021-10-14,water_damage,FR-IDF,14916.83,4418.28,2021
POL-092946,2024-09-22,liability,FR-IDF,13040.6,2039.56,2024
POL-991977,2024-04-05,storm,DE-BAY,19595.4,2633.43,2024
POL-031746,2022-01-24,liability,BE-VLG,25328.28,2116.12,2022
POL-100449,2021-03-16,water_damage,NL-NH,1839.04,872.1,2021
POL-854477,2021-07-04,fire,BE-WAL,7616.77,2550.0,2021
POL-450635,2022-09-10,theft,BE-VLG,2901.07,1049.86,2022
POL-249552,2022-11-01,water_damage,BE-VLG,6950.61,1347.6,2022
POL-362612,2020-12-02,flood,DE-BAY,58009.99,5000.0,2020
POL-302196,2020-04-30,liability,DE-BAY,4061.88,2018.06,2020
POL-431571,2022-06-23,liability,NL-ZH,1966.91,1071.57,2022
POL-543250,2023-12-27,storm,FR-IDF,2699.53,1635.98,2023
POL-234242,2020-10-05,water_damage,DE-NRW,18423.41,1357.27,2020
POL-541363,2022-01-16,flood,NL-NH,31496.11,5000.0,2022
POL-019785,2020-10-22,storm,DE-NRW,13722.32,877.48,2020
POL-737706,2021-03-18,liability,BE-VLG,1089.46,1160.63,2021
POL-554671,2023-01-23,storm,NL-NH,5685.95,396.35,2023
POL-627969,2021-06-06,flood,BE-BRU,95201.76,5000.0,2021
POL-020542,2021-04-26,flood,FR-IDF,14984.84,5000.0,2021
POL-742893,2024-12-24,liability,BE-VLG,1091.83,759.45,2024
POL-986374,2020-11-10,fire,BE-VLG,4950.53,760.57,2020
POL-756411,2020-12-11,storm,DE-NRW,1093.85,534.06,2020
POL-483673,2024-08-25,flood,FR-IDF,7440.89,3471.22,2024
POL-290417,2022-10-02,water_damage,DE-NRW,15295.26,4193.54,2022
POL-784489,2020-03-19,storm,BE-WAL,10988.59,1243.06,2020
POL-484586,2022-02-15,liability,FR-IDF,8328.13,1262.82,2022
POL-813835,2022-10-29,water_damage,BE-VLG,162844.01,5000.0,2022
POL-095819,2021-04-07,water_damage,BE-VLG,17406.98,938.81,2021
POL-030067,2022-09-28,storm,BE-VLG,8735.46,297.27,2022
POL-603599,2023-03-30,liability,BE-BRU,33846.12,729.23,2023
POL-256882,2021-04-02,theft,NL-ZH,34152.25,3724.7,2021
POL-341107,2024-01-24,storm,DE-BAY,21896.79,1676.58,2024
POL-562067,07/04/2022,storm,NL-ZH,358765.08,5000.0,2022
POL-569452,2024-10-26,theft,NL-ZH,5440.89,2901.03,2024
POL-053550,2020-06-09,liability,NL-ZH,60973.13,5000.0,2020
POL-076430,2021-08-15,flood,DE-NRW,54212.34,5000.0,2021
POL-882960,2023-08-10,storm,BE-WAL,2334.18,976.69,2023
POL-182751,2024-06-23,water_damage,NL-NH,25791.56,5000.0,2024
POL-410372,2021-02-09,fire,FR-IDF,4218.05,1961.84,2021
POL-503588,2024-11-25,fire,BE-VLG,14697.24,3617.46,2024
POL-578359,2020-12-19,water_damage,BE-BRU,59388.37,5000.0,2020
POL-271230,2022-01-30,flood,BE-WAL,15850.52,2170.54,2022
POL-338511,2021-07-29,storm,DE-BAY,965.14,200.0,2021
POL-060757,2022-02-14,theft,BE-BRU,,2290.68,2022
POL-542909,2024-07-06,liability,BE-VLG,2030.82,400.85,2024
POL-208594,2023-08-31,fire,NL-NH,,1640.61,2023
POL-946148,2023-12-26,flood,BE-WAL,58847.06,3000.42,2023
POL-092450,2021-04-09,liability,FR-IDF,3288.02,1049.12,2021
POL-310778,2024-09-25,theft,NL-NH,24261.26,3718.12,2024
POL-306368,2022-03-06,storm,DE-NRW,5590.03,450.59,2022
POL-381877,2023-04-06,water_damage,NL-NH,886.88,1566.98,2023
POL-234684,2023-06-28,storm,NL-ZH,5554.69,2807.62,2023
POL-093968,2023-04-26,theft,NL-ZH,5994.59,614.62,2023
POL-866448,2023-01-04,theft,BE-VLG,2836.44,1222.92,2023
POL-285959,2022-05-27,flood,BE-BRU,13700.82,5000.0,2022
POL-324880,2023-03-29,storm,BE-VLG,14615.76,2733.76,2023
POL-180777,2024-07-11,theft,BE-BRU,7954.47,1739.39,2024
POL-980114,2021-12-13,storm,DE-BAY,,721.69,2021
POL-749732,2022-07-22,storm,DE-NRW,,1208.14,2022
POL-611851,2020-11-24,flood,BE-WAL,2545.82,1017.48,2020
POL-671416,2021-10-10,theft,BE-VLG,57383.8,5000.0,2021
POL-579709,2023-11-11,storm,BE-VLG,6221.16,954.09,2023
POL-502925,2023-03-15,storm,NL-NH,8671.14,1960.13,2023
POL-703218,2021-01-20,theft,NL-NH,4326.58,4341.23,2021
POL-521339,2022-09-24,storm,FR-IDF,3205.55,1168.86,2022
POL-937063,2024-01-23,flood,FR-IDF,45494.51,5000.0,2024
POL-507953,2020-08-14,water_damage,FR-IDF,4882.19,1172.83,2020
POL-875388,2020-04-23,liability,DE-BAY,24960.11,5000.0,2020
POL-003256,2021-12-18,storm,DE-NRW,21863.45,4535.53,2021
POL-835504,2023-04-14,theft,DE-NRW,9865.81,1007.28,2023
POL-698671,2021-07-26,water_damage,BE-WAL,,984.66,2021
POL-255837,2024-02-09,storm,NL-ZH,15076.02,5000.0,2024
POL-671240,2024-03-27,flood,NL-NH,954.89,873.38,2024
POL-552408,2022-08-30,liability,NL-ZH,6148.62,674.63,2022
POL-438935,2021-11-23,flood,NL-NH,381633.19,5000.0,2021
POL-383376,2020-03-17,storm,BE-VLG,14138.74,3786.24,2020
POL-348436,2024-02-09,storm,DE-NRW,12102.51,438.31,2024
POL-351227,2024-06-23,theft,BE-VLG,45724.18,5000.0,2024
POL-185813,2022-03-19,theft,BE-VLG,77207.33,5000.0,2022
POL-953653,2022-08-01,storm,DE-NRW,4274.83,1270.79,2022
POL-385223,2023-10-08,storm,DE-NRW,13663.51,4212.74,2023
POL-967260,2023-06-24,liability,FR-IDF,13337.01,1011.9,2023
POL-161489,2020-09-04,storm,FR-IDF,2301.86,3882.53,2020
POL-815424,2023-05-13,flood,BE-VLG,10358.14,200.0,2023
POL-874726,2024-08-16,theft,NL-ZH,,641.36,2024
POL-817068,2023-10-03,water_damage,BE-VLG,10485.64,3743.13,2023
POL-583565,2022-05-27,storm,NL-NH,154552.44,5000.0,2022
POL-986167,2022-08-13,fire,DE-BAY,34391.49,953.07,2022
POL-663532,2021-04-19,theft,FR-IDF,20247.09,5000.0,2021
POL-814547,2023-04-22,theft,FR-IDF,13871.99,933.56,2023
POL-334583,2021-03-17,flood,NL-ZH,33603.52,5000.0,2021
POL-522115,2021-09-16,water_damage,BE-WAL,10070.42,224.95,2021
POL-523591,2021-04-29,flood,BE-WAL,2015.49,230.53,2021
POL-195432,2021-09-04,theft,NL-ZH,2990.9,2098.96,2021
POL-047608,2021-11-01,storm,BE-VLG,18151.4,5000.0,2021
POL-629339,2020-05-31,flood,BE-WAL,63349.36,5000.0,2020
POL-498083,2023-08-03,theft,BE-VLG,7871.95,1872.68,2023
POL-046399,2022-03-16,liability,BE-BRU,,680.75,2022
POL-341492,2024-09-30,theft,FR-IDF,23244.77,1753.36,2024
POL-702650,2020-11-26,theft,BE-WAL,55606.4,2269.26,2020
POL-013662,2023-05-07,liability,NL-NH,3427.87,588.3,2023
POL-333286,2020-11-23,water_damage,DE-BAY,3288.66,308.31,2020
POL-375830,2022-09-26,water_damage,NL-NH,116161.25,5000.0,2022
POL-813785,2022-06-15,fire,DE-NRW,1619.9,481.0,2022
POL-525835,2022-03-30,liability,FR-IDF,21276.64,5000.0,2022
POL-587960,2023-04-11,storm,BE-VLG,91961.67,3080.56,2023
POL-509773,2024-02-22,theft,NL-NH,22366.04,2518.87,2024
POL-200062,2021-08-01,flood,BE-VLG,76046.35,5000.0,2021
POL-716005,2024-04-01,liability,FR-IDF,68477.27,3716.82,2024
POL-201637,2020-12-03,theft,BE-BRU,36631.7,1165.19,2020
POL-191248,2021-06-19,water_damage,DE-NRW,20988.16,3594.01,2021
POL-632293,2021-07-21,flood,DE-NRW,3395.43,2027.4,2021
POL-052228,2024-10-07,fire,DE-NRW,2323.55,1110.5,2024
POL-176350,2020-08-04,water_damage,NL-ZH,10262.74,4616.78,2020
POL-778958,2021-12-22,water_damage,NL-NH,1406.32,357.48,2021
POL-780636,2022-02-14,theft,NL-ZH,27643.27,5000.0,2022
POL-410300,2024-01-01,storm,BE-VLG,251226.83,5000.0,2024
POL-571203,2022-06-06,storm,BE-VLG,14098.08,2039.31,2022
POL-261827,2024-11-01,flood,DE-NRW,20961.51,4581.5,2024
POL-687447,2023-09-14,storm,NL-ZH,3092.34,4823.14,2023
POL-991328,2023-07-09,storm,FR-IDF,11381.29,1618.5,2023
POL-401751,2023-10-07,theft,BE-VLG,14480.8,5000.0,2023
POL-123491,2020-10-22,water_damage,BE-WAL,9928.36,2206.06,2020
POL-635395,2022-03-31,water_damage,NL-NH,21851.35,743.51,2022
POL-104835,2022-12-06,theft,BE-BRU,5958.07,1785.56,2022
POL-643318,2021-01-15,fire,DE-BAY,15503.14,2176.97,2021
POL-866345,2020-08-05,water_damage,BE-VLG,23823.98,5000.0,2020
POL-443427,2020-09-05,liability,NL-ZH,72289.16,2560.86,2020
POL-010276,2023-12-12,flood,BE-BRU,14876.91,1506.92,2023
POL-532771,2023-04-15,storm,NL-NH,6445.33,597.28,2023
POL-885576,2021-05-28,storm,NL-ZH,11164.9,4026.22,2021
POL-372572,2023-09-08,flood,NL-ZH,23387.3,3018.45,2023
POL-452633,2023-06-24,flood,FR-IDF,4375.54,1694.42,2023
POL-208969,2024-01-31,storm,DE-BAY,5521.31,2124.36,2024
POL-393462,2024-07-20,water_damage,NL-ZH,15526.0,414.9,2024
POL-390797,2024-05-30,theft,DE-BAY,1130.11,200.0,2024
POL-687174,2020-11-26,flood,DE-BAY,11302.52,5000.0,2020
POL-943800,2023-11-06,theft,FR-IDF,7720.15,962.91,2023
POL-902011,2021-12-18,liability,BE-VLG,26865.25,5000.0,2021
POL-159108,2022-01-06,theft,DE-BAY,4566.3,1299.37,2022
POL-521590,2023-03-28,liability,BE-BRU,7783.27,5000.0,2023
POL-994217,2023-01-05,fire,BE-BRU,12619.41,1996.55,2023
POL-712243,2022-02-05,storm,DE-BAY,5616.39,2757.57,2022
POL-038354,2024-12-31,storm,NL-ZH,,2338.86,2024
POL-587966,2020-11-15,storm,DE-NRW,5934.87,1724.0,2020
POL-711519,2020-06-26,theft,BE-WAL,1016.58,404.71,2020
POL-733746,2020-02-23,liability,BE-VLG,3937.32,1271.54,2020
POL-278510,2024-01-27,theft,NL-ZH,26947.47,2331.65,2024
POL-830417,2022-01-12,theft,NL-NH,2048.23,344.57,2022
POL-123495,2022-03-10,storm,BE-WAL,3531.45,751.47,2022
POL-461388,2023-04-01,,NL-NH,9240.16,1429.86,2023
POL-329506,2022-03-06,storm,NL-ZH,,3398.72,2022
POL-646070,2022-11-14,flood,BE-VLG,2819.04,350.58,2022
POL-649956,2020-04-16,storm,DE-BAY,5853.22,453.67,2020
POL-251568,2020-10-12,flood,NL-ZH,66054.34,5000.0,2020
POL-629943,2024-08-29,liability,BE-BRU,15725.38,2298.88,2024
POL-190601,2022-04-03,theft,NL-NH,28961.12,5000.0,2022
POL-034953,2020-11-01,storm,BE-VLG,3604.68,353.17,2020
POL-294328,2021-11-06,water_damage,DE-NRW,5967.94,991.31,2021
POL-058644,2021-09-03,flood,NL-NH,44030.39,5000.0,2021
POL-485882,2021-05-15,storm,BE-VLG,19791.38,707.58,2021
POL-039064,2021-06-20,storm,DE-BAY,26304.02,4966.77,2021
POL-873682,2023-08-25,UNKNOWN,BE-VLG,29980.42,3674.87,2023
POL-643770,2020-07-14,liability,FR-IDF,36239.65,5000.0,2020
POL-340020,2021-07-19,theft,BE-BRU,8185.36,3361.57,2021
POL-613456,2022-05-04,flood,BE-VLG,3524.44,485.38,2022
POL-975669,2022-09-13,UNKNOWN,FR-IDF,5641.0,4617.27,2022
POL-822105,2024-05-27,storm,FR-IDF,7888.1,1887.01,2024
POL-711389,2024-08-13,flood,BE-BRU,871.05,623.59,2024
POL-446778,2021-06-27,theft,BE-WAL,23154.17,4441.5,2021
POL-102687,2022-09-12,water_damage,FR-IDF,37409.47,5000.0,2022
POL-761197,2020-02-10,storm,BE-VLG,14856.5,904.72,2020
POL-230367,2023-02-01,flood,DE-NRW,5858.4,1833.05,2023
POL-642164,2020-10-06,storm,NL-NH,14650.08,3114.73,2020
POL-240183,2020-05-13,flood,DE-NRW,1690.31,420.87,2020
POL-166671,2023-05-12,storm,DE-BAY,1513.32,972.03,2023
POL-357022,2020-11-21,fire,DE-NRW,99727.26,5000.0,2020
POL-502616,2022-05-22,flood,BE-WAL,1121.38,200.0,2022
POL-968846,2020-07-03,water_damage,FR-IDF,34797.68,5000.0,2020
POL-717948,2023-09-24,flood,BE-WAL,68358.77,3420.69,2023
POL-006117,2023-10-29,flood,BE-BRU,12533.96,5000.0,2023
POL-739875,2022-11-16,flood,DE-NRW,11814.84,2252.53,2022
POL-641685,2024-03-07,theft,BE-VLG,,959.49,2024
POL-042818,2022-03-09,storm,BE-BRU,969.41,1042.19,2022
POL-304624,2020-12-06,flood,DE-BAY,6013.2,601.44,2020
POL-188250,2020-10-03,fire,DE-NRW,70687.8,5000.0,2020
POL-336443,2021-02-04,storm,NL-ZH,14779.15,1323.35,2021
POL-471016,2020-12-31,flood,BE-VLG,10609.63,2615.52,2020
POL-320183,2021-08-13,fire,BE-VLG,13974.9,531.88,2021
POL-394429,2021-01-26,fire,BE-WAL,5523.5,350.82,2021
POL-190104,2022-12-15,water_damage,DE-BAY,2911.5,2496.08,2022
POL-225731,2020-09-28,liability,BE-BRU,39376.33,5000.0,2020
POL-613808,2023-02-10,liability,DE-NRW,4160.31,1957.46,2023
POL-696635,2021-09-02,liability,FR-IDF,185823.25,5000.0,2021
POL-233387,2023-06-08,liability,DE-NRW,8922.81,1238.95,2023
POL-404491,2022-07-26,storm,NL-NH,19834.42,1496.19,2022
POL-093171,2024-07-11,water_damage,NL-NH,95366.62,3719.21,2024
POL-132367,2022-03-14,liability,NL-NH,22582.09,2096.34,2022
POL-857575,2021-06-23,storm,NL-ZH,2436.83,2291.49,2021
POL-494592,2022-12-12,fire,DE-NRW,6305.9,1128.17,2022
POL-164930,2023-04-18,theft,DE-NRW,1631.41,356.14,2023
POL-401676,2022-03-13,liability,BE-WAL,9974.92,2888.64,2022
POL-303950,2022-10-19,flood,BE-VLG,3675.55,690.16,2022
POL-980316,2022-05-10,flood,NL-ZH,,2365.81,2022
POL-965286,2021-07-12,flood,BE-BRU,66654.39,5000.0,2021
POL-196299,2021-07-26,flood,DE-BAY,98123.75,5000.0,2021
POL-197189,2024-07-15,storm,DE-BAY,1533.29,832.32,2024
POL-232346,2023-05-18,fire,DE-BAY,1502.64,1290.43,2023
POL-764636,2020-06-23,liability,BE-VLG,13836.18,4198.7,2020
POL-935707,2024-10-23,fire,DE-BAY,9882.5,1090.4,2024
POL-621658,2023-07-24,liability,BE-WAL,2477.39,482.57,2023
POL-798806,2020-04-01,flood,NL-NH,9463.95,876.64,2020
POL-481508,2023-08-22,flood,DE-BAY,,2635.08,2023
POL-205173,2022-12-13,theft,BE-WAL,8288.51,1492.6,2022
POL-997755,2024-07-30,flood,DE-NRW,54762.46,5000.0,2024
POL-363851,2022-06-13,theft,BE-WAL,44692.52,1527.58,2022
POL-155707,2022-08-05,liability,DE-NRW,10462.32,1111.0,2022
POL-753096,2021-07-28,water_damage,FR-IDF,55999.26,5000.0,2021
POL-617945,2021-08-10,liability,BE-WAL,36343.22,3227.31,2021
POL-957051,2023-02-02,liability,BE-BRU,14036.97,2010.14,2023
POL-882797,2024-02-21,liability,BE-VLG,548.72,200.0,2024
POL-897004,2024-06-15,theft,DE-NRW,2193.08,1674.67,2024
POL-081258,2023-11-09,liability,BE-BRU,7407.83,3189.67,2023
POL-353806,2023-01-19,liability,DE-NRW,21718.67,3811.67,2023
POL-519410,2022-07-03,theft,NL-ZH,2432.69,348.43,2022
POL-235256,2021-09-12,storm,DE-NRW,45711.45,5000.0,2021
POL-311276,2023-11-03,theft,DE-BAY,70871.87,1211.2,2023
POL-479284,2021-08-04,fire,DE-BAY,21397.51,2813.66,2021
POL-154998,2021-05-04,liability,BE-BRU,22575.67,2407.01,2021
POL-205217,2024-05-04,storm,DE-BAY,29768.51,5000.0,2024
POL-878336,2022-12-13,storm,DE-BAY,19885.89,5000.0,2022
POL-734181,2021-10-09,flood,NL-ZH,13423.86,5000.0,2021
POL-053686,2024-04-29,liability,DE-NRW,10384.83,759.81,2024
POL-861540,2024-10-24,water_damage,NL-NH,37432.17,5000.0,2024
POL-850002,2021-08-03,fire,NL-ZH,35807.69,5000.0,2021
POL-921207,2022-08-10,liability,NL-NH,2301.81,566.03,2022
POL-197652,2022-06-02,theft,DE-BAY,11807.98,1566.73,2022
POL-169972,2023-07-05,storm,FR-IDF,22353.45,5000.0,2023
POL-902284,2024-10-03,theft,NL-ZH,2062.58,761.76,2024
POL-855891,2022-09-29,storm,BE-WAL,26468.78,1464.92,2022
POL-596717,2023-12-29,flood,NL-NH,9942.61,4868.84,2023
POL-032641,2022-12-24,fire,FR-IDF,131342.6,5000.0,2022
POL-855389,2024-06-08,fire,BE-VLG,30113.55,4329.01,2024
POL-641510,2022-01-09,flood,FR-IDF,,883.04,2022
POL-937204,2021-12-04,storm,DE-NRW,21509.38,535.6,2021
POL-918327,2022-02-10,flood,BE-WAL,14486.66,5000.0,2022
POL-197238,2024-12-25,fire,DE-NRW,1934.33,616.05,2024
POL-240747,2023-01-22,storm,DE-BAY,11692.57,5000.0,2023
POL-248248,2020-10-05,theft,FR-IDF,1717.67,1027.98,2020
POL-190978,2020-03-15,liability,NL-NH,8589.3,3149.62,2020
POL-869588,2022-08-05,fire,DE-BAY,14958.97,853.7,2022
POL-868559,2024-01-12,water_damage,BE-WAL,2849.59,4742.5,2024
POL-802017,2022-05-25,liability,BE-WAL,11422.8,2009.54,2022
POL-237955,2022-10-20,fire,BE-VLG,74753.62,5000.0,2022
POL-079586,2023-12-29,liability,NL-ZH,6525.98,2961.0,2023
POL-320430,2022-08-01,theft,BE-BRU,4006.15,489.29,2022
POL-435485,2024-07-18,theft,FR-IDF,47275.4,5000.0,2024
POL-247795,2023-03-11,theft,BE-WAL,16410.47,1022.39,2023
POL-819248,2023-08-28,liability,NL-ZH,12140.97,2702.33,2023
POL-730677,2023-11-28,liability,FR-IDF,23995.7,3560.71,2023
POL-499515,2023-02-19,flood,NL-NH,15378.0,5000.0,2023
POL-927681,2020-04-01,storm,BE-BRU,5013.76,376.72,2020
POL-688322,2022-02-19,fire,BE-WAL,3176.81,442.81,2022
POL-234627,2020-09-15,storm,FR-IDF,108893.55,5000.0,2020
POL-525800,2022-07-21,flood,FR-IDF,22267.94,596.5,2022
POL-045722,2020-09-18,theft,DE-BAY,82841.41,1249.25,2020
POL-026006,2022-07-19,liability,DE-BAY,9468.66,890.27,2022
POL-243343,2021-09-20,liability,NL-NH,56114.37,4646.8,2021
POL-937524,2020-02-07,storm,NL-NH,4933.72,378.43,2020
POL-759799,2020-08-16,liability,NL-ZH,1908.8,1059.91,2020
POL-513580,2022-07-08,water_damage,BE-WAL,22323.06,5000.0,2022
POL-133172,2020-05-24,water_damage,DE-NRW,39055.09,1125.3,2020
POL-234837,2024-04-12,water_damage,FR-IDF,44834.77,5000.0,2024
